,path,tier,assets,currencies,resolutions,formats
0,/v1/metrics/addresses/sending_to_exchanges_count,3,"[{'symbol': 'TUSD', 'name': 'TrueUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'stETH', 'name': 'Lido Staked ETH', 'tags': ['erc20']}, {'symbol': 'SHIB', 'name': 'Shiba Inu', 'tags': ['erc20']}, {'symbol': 'APE', 'name': 'ApeCoin', 'tags': ['erc20']}, {'symbol': 'SAND', 'name': 'The Sandbox', 'tags': ['erc20']}, {'symbol': 'CREAM', 'name': 'Cream Finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'CRV', 'name': 'Curve DAO Token', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PICKLE', 'name': 'Pickle Finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'SUSHI', 'name': 'SushiSwap', 'tags': ['erc20', 'defiToken']}, {'symbol': 'UNI', 'name': 'Uniswap', 'tags': ['erc20', 'defiToken']}, {'symbol': 'AAVE', 'name': 'Aave', 'tags': ['erc20', 'defiToken']}, {'symbol': 'YAM', 'name': 'YAM', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MX', 'name': 'MX Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'GNO', 'name': 'Gnosis', 'tags': ['erc20', 'defiToken']}, {'symbol': 'RSR', 'name': 'Reserve Rights', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PNK', 'name': 'Kleros', 'tags': ['erc20']}, {'symbol': 'CHSB', 'name': 'SwissBorg', 'tags': ['erc20']}, {'symbol': 'UMA', 'name': 'Uma', 'tags': ['erc20', 'defiToken']}, {'symbol': 'STAKE', 'name': 'xDai', 'tags': ['erc20', 'defiToken']}, {'symbol': 'YFI', 'name': 'yearn.finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MCB', 'name': 'MCDEX', 'tags': ['erc20', 'defiToken']}, {'symbol': 'FTT', 'name': 'FTX Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'BZRX', 'name': 'bZx Protocol', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PNT', 'name': 'pNetwork', 'tags': ['erc20', 'defiToken']}, {'symbol': 'OCEAN', 'name': 'Ocean Protocol', 'tags': ['erc20']}, {'symbol': 'MTA', 'name': 'Meta', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAL', 'name': 'Balancer', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAND', 'name': 'Band Protocol', 'tags': ['erc20']}, {'symbol': 'AMPL', 'name': 'Ampleforth', 'tags': ['erc20', 'defiToken']}, {'symbol': 'DMG', 'name': 'DMM: Governance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MKR', 'name': 'Maker', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAT', 'name': 'Basic Attention Token', 'tags': ['erc20']}, {'symbol': 'CRO', 'name': 'Crypto.com Chain', 'tags': ['erc20']}, {'symbol': 'OMG', 'name': 'OmiseGO', 'tags': ['erc20']}, {'symbol': 'LINK', 'name': 'ChainLink Token', 'tags': ['erc20']}, {'symbol': 'HOT', 'name': 'Holo', 'tags': ['erc20']}, {'symbol': 'ZRX', 'name': 'ZRX', 'tags': ['erc20', 'defiToken']}, {'symbol': 'HPT', 'name': 'HuobiPoolToken', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'HT', 'name': 'HuobiToken', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'ENJ', 'name': 'EnjinCoin', 'tags': ['erc20']}, {'symbol': 'KCS', 'name': 'Kucoin Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'SAI', 'name': 'Single Collateral DAI', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'SNT', 'name': 'StatusNetwork', 'tags': ['erc20']}, {'symbol': 'MCO', 'name': 'Crypto.com', 'tags': ['erc20']}, {'symbol': 'WAX', 'name': 'WAX Token', 'tags': ['erc20']}, {'symbol': 'ELF', 'name': 'ELF', 'tags': ['erc20']}, {'symbol': 'PPT', 'name': 'Populous', 'tags': ['erc20']}, {'symbol': 'MANA', 'name': 'Decentraland', 'tags': ['erc20']}, {'symbol': 'DENT', 'name': 'DENT', 'tags': ['erc20']}, {'symbol': 'SAN', 'name': 'Santiment Network Token', 'tags': ['erc20']}, {'symbol': 'RLC', 'name': 'RLC', 'tags': ['erc20']}, {'symbol': 'LOOM', 'name': 'Loom', 'tags': ['erc20']}, {'symbol': 'LRC', 'name': 'LoopringCoin V2', 'tags': ['erc20', 'defiToken']}, {'symbol': 'ABT', 'name': 'ArcBlock', 'tags': ['erc20']}, {'symbol': 'QASH', 'name': 'QASH', 'tags': ['erc20']}, {'symbol': 'POWR', 'name': 'PowerLedger', 'tags': ['erc20']}, {'symbol': 'NEXO', 'name': 'Nexo', 'tags': ['erc20']}, {'symbol': 'BNT', 'name': 'Bancor', 'tags': ['erc20', 'defiToken']}, {'symbol': 'GUSD', 'name': 'Gemini dollar', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'EURS', 'name': 'STASIS EURS Token', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FUN', 'name': 'FunFair', 'tags': ['erc20']}, {'symbol': 'POLY', 'name': 'Polymath', 'tags': ['erc20']}, {'symbol': 'BRD', 'name': 'Bread', 'tags': ['erc20']}, {'symbol': 'STORJ', 'name': 'Storj', 'tags': ['erc20']}, {'symbol': 'ENG', 'name': 'Enigma', 'tags': ['erc20']}, {'symbol': 'LBA', 'name': 'LibraToken', 'tags': ['erc20']}, {'symbol': 'LAMB', 'name': 'Lambda', 'tags': ['erc20']}, {'symbol': 'BIX', 'name': 'Bibox Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'VERI', 'name': 'Veritaseum', 'tags': ['erc20']}, {'symbol': 'PAY', 'name': 'TenXPay', 'tags': ['erc20']}, {'symbol': 'CVC', 'name': 'Civic', 'tags': ['erc20']}, {'symbol': 'QKC', 'name': 'QuarkChain Token', 'tags': ['erc20']}, {'symbol': 'MFT', 'name': 'Mainframe Token', 'tags': ['erc20']}, {'symbol': 'TEL', 'name': 'Telcoin', 'tags': ['erc20']}, {'symbol': 'DRGN', 'name': 'Dragon', 'tags': ['erc20']}, {'symbol': 'CND', 'name': 'Cindicator', 'tags': ['erc20']}, {'symbol': 'QNT', 'name': 'Quant', 'tags': ['erc20']}, {'symbol': 'ANT', 'name': 'Aragon', 'tags': ['erc20']}, {'symbol': 'CELR', 'name': 'CelerToken', 'tags': ['erc20']}, {'symbol': 'UTK', 'name': 'UTRUST', 'tags': ['erc20']}, {'symbol': 'MTL', 'name': 'Metal', 'tags': ['erc20']}, {'symbol': 'WaBi', 'name': 'WaBi', 'tags': ['erc20']}, {'symbol': 'REN', 'name': 'Republic', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MATIC', 'name': 'Polygon', 'tags': ['erc20']}, {'symbol': 'USDT', 'name': 'Tether USD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FET', 'name': 'Fetch.ai', 'tags': ['erc20']}, {'symbol': 'DGX', 'name': 'Digix Gold Token', 'tags': ['erc20']}, {'symbol': 'USDP', 'name': 'Pax Dollar', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'SNX', 'name': 'Synthetix Network Token', 'tags': ['erc20', 'defiToken']}, {'symbol': 'USDC', 'name': 'USD Coin', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'LEO', 'name': 'UNUS SED LEO', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'WBTC', 'name': 'Wrapped BTC', 'tags': ['erc20', 'tokenizedAsset']}, {'symbol': 'WETH', 'name': 'Wrapped Ether', 'tags': ['erc20', 'tokenizedAsset']}, {'symbol': 'DAI', 'name': 'Dai', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'BUSD', 'name': 'Binance USD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'USDK', 'name': 'USDK', 'tags': ['erc20']}, {'symbol': 'sUSD', 'name': 'Synth sUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'REP', 'name': 'Augur', 'tags': ['erc20', 'defiToken']}, {'symbol': 'HUSD', 'name': 'HUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'OKB', 'name': 'OKB', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'NMR', 'name': 'Numeraire', 'tags': ['erc20', 'defiToken']}, {'symbol': 'UBT', 'name': 'UniBright', 'tags': ['erc20']}, {'symbol': 'RDN', 'name': 'Raiden Network', 'tags': ['erc20']}, {'symbol': 'COMP', 'name': 'Compound', 'tags': ['erc20', 'defiToken']}, {'symbol': 'wNXM', 'name': 'Wrapped NXM', 'tags': ['erc20']}, {'symbol': 'LDO', 'name': 'Lido', 'tags': ['erc20', 'defi']}, {'symbol': 'ROOK', 'name': 'KeeperDAO', 'tags': ['erc20', 'defi']}, {'symbol': 'MIR', 'name': 'Mirror Protocol', 'tags': ['erc20']}, {'symbol': 'HEGIC', 'name': 'Hegic', 'tags': ['erc20', 'defi']}, {'symbol': 'BADGER', 'name': 'BadgerDAO', 'tags': ['erc20']}, {'symbol': 'NFTX', 'name': 'NFTX', 'tags': ['erc20']}, {'symbol': 'PERP', 'name': 'Perpetual Protocol', 'tags': ['erc20', 'defi']}, {'symbol': 'RPL', 'name': 'Rocket Pool', 'tags': ['erc20']}, {'symbol': 'DODO', 'name': 'DODO', 'tags': ['erc20', 'defi']}, {'symbol': 'BOND', 'name': 'Barnbridge', 'tags': ['erc20', 'defi']}, {'symbol': 'DOUGH', 'name': 'PieDAO', 'tags': ['erc20']}, {'symbol': 'MLN', 'name': 'Enzyme', 'tags': ['erc20', 'defi']}, {'symbol': 'INDEX', 'name': 'Index Cooperative', 'tags': ['erc20', 'defi']}, {'symbol': 'CVP', 'name': 'PowerPool Concentrated Voting Power', 'tags': ['erc20']}, {'symbol': 'DHT', 'name': 'dHedge DAO', 'tags': ['erc20', 'defi']}, {'symbol': 'Nsure', 'name': 'Nsure Network', 'tags': ['erc20', 'defi']}, {'symbol': 'NDX', 'name': 'Indexed Finance', 'tags': ['erc20', 'defi']}, {'symbol': 'DDX', 'name': 'DerivaDAO', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'ETH', 'name': 'Ethereum', 'tags': ['top']}, {'symbol': 'BTC', 'name': 'Bitcoin', 'tags': ['top']}]",['NATIVE'],"['10m', '1h', '24h', '1w', '1month']","['JSON', 'CSV']"
1,/v1/metrics/addresses/receiving_from_exchanges_count,3,"[{'symbol': 'TUSD', 'name': 'TrueUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'stETH', 'name': 'Lido Staked ETH', 'tags': ['erc20']}, {'symbol': 'SHIB', 'name': 'Shiba Inu', 'tags': ['erc20']}, {'symbol': 'APE', 'name': 'ApeCoin', 'tags': ['erc20']}, {'symbol': 'SAND', 'name': 'The Sandbox', 'tags': ['erc20']}, {'symbol': 'CREAM', 'name': 'Cream Finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'CRV', 'name': 'Curve DAO Token', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PICKLE', 'name': 'Pickle Finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'SUSHI', 'name': 'SushiSwap', 'tags': ['erc20', 'defiToken']}, {'symbol': 'UNI', 'name': 'Uniswap', 'tags': ['erc20', 'defiToken']}, {'symbol': 'AAVE', 'name': 'Aave', 'tags': ['erc20', 'defiToken']}, {'symbol': 'YAM', 'name': 'YAM', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MX', 'name': 'MX Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'GNO', 'name': 'Gnosis', 'tags': ['erc20', 'defiToken']}, {'symbol': 'RSR', 'name': 'Reserve Rights', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PNK', 'name': 'Kleros', 'tags': ['erc20']}, {'symbol': 'CHSB', 'name': 'SwissBorg', 'tags': ['erc20']}, {'symbol': 'UMA', 'name': 'Uma', 'tags': ['erc20', 'defiToken']}, {'symbol': 'STAKE', 'name': 'xDai', 'tags': ['erc20', 'defiToken']}, {'symbol': 'YFI', 'name': 'yearn.finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MCB', 'name': 'MCDEX', 'tags': ['erc20', 'defiToken']}, {'symbol': 'FTT', 'name': 'FTX Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'BZRX', 'name': 'bZx Protocol', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PNT', 'name': 'pNetwork', 'tags': ['erc20', 'defiToken']}, {'symbol': 'OCEAN', 'name': 'Ocean Protocol', 'tags': ['erc20']}, {'symbol': 'MTA', 'name': 'Meta', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAL', 'name': 'Balancer', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAND', 'name': 'Band Protocol', 'tags': ['erc20']}, {'symbol': 'AMPL', 'name': 'Ampleforth', 'tags': ['erc20', 'defiToken']}, {'symbol': 'DMG', 'name': 'DMM: Governance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MKR', 'name': 'Maker', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAT', 'name': 'Basic Attention Token', 'tags': ['erc20']}, {'symbol': 'CRO', 'name': 'Crypto.com Chain', 'tags': ['erc20']}, {'symbol': 'OMG', 'name': 'OmiseGO', 'tags': ['erc20']}, {'symbol': 'LINK', 'name': 'ChainLink Token', 'tags': ['erc20']}, {'symbol': 'HOT', 'name': 'Holo', 'tags': ['erc20']}, {'symbol': 'ZRX', 'name': 'ZRX', 'tags': ['erc20', 'defiToken']}, {'symbol': 'HPT', 'name': 'HuobiPoolToken', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'HT', 'name': 'HuobiToken', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'ENJ', 'name': 'EnjinCoin', 'tags': ['erc20']}, {'symbol': 'KCS', 'name': 'Kucoin Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'SAI', 'name': 'Single Collateral DAI', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'SNT', 'name': 'StatusNetwork', 'tags': ['erc20']}, {'symbol': 'MCO', 'name': 'Crypto.com', 'tags': ['erc20']}, {'symbol': 'WAX', 'name': 'WAX Token', 'tags': ['erc20']}, {'symbol': 'ELF', 'name': 'ELF', 'tags': ['erc20']}, {'symbol': 'PPT', 'name': 'Populous', 'tags': ['erc20']}, {'symbol': 'MANA', 'name': 'Decentraland', 'tags': ['erc20']}, {'symbol': 'DENT', 'name': 'DENT', 'tags': ['erc20']}, {'symbol': 'SAN', 'name': 'Santiment Network Token', 'tags': ['erc20']}, {'symbol': 'RLC', 'name': 'RLC', 'tags': ['erc20']}, {'symbol': 'LOOM', 'name': 'Loom', 'tags': ['erc20']}, {'symbol': 'LRC', 'name': 'LoopringCoin V2', 'tags': ['erc20', 'defiToken']}, {'symbol': 'ABT', 'name': 'ArcBlock', 'tags': ['erc20']}, {'symbol': 'QASH', 'name': 'QASH', 'tags': ['erc20']}, {'symbol': 'POWR', 'name': 'PowerLedger', 'tags': ['erc20']}, {'symbol': 'NEXO', 'name': 'Nexo', 'tags': ['erc20']}, {'symbol': 'BNT', 'name': 'Bancor', 'tags': ['erc20', 'defiToken']}, {'symbol': 'GUSD', 'name': 'Gemini dollar', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'EURS', 'name': 'STASIS EURS Token', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FUN', 'name': 'FunFair', 'tags': ['erc20']}, {'symbol': 'POLY', 'name': 'Polymath', 'tags': ['erc20']}, {'symbol': 'BRD', 'name': 'Bread', 'tags': ['erc20']}, {'symbol': 'STORJ', 'name': 'Storj', 'tags': ['erc20']}, {'symbol': 'ENG', 'name': 'Enigma', 'tags': ['erc20']}, {'symbol': 'LBA', 'name': 'LibraToken', 'tags': ['erc20']}, {'symbol': 'LAMB', 'name': 'Lambda', 'tags': ['erc20']}, {'symbol': 'BIX', 'name': 'Bibox Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'VERI', 'name': 'Veritaseum', 'tags': ['erc20']}, {'symbol': 'PAY', 'name': 'TenXPay', 'tags': ['erc20']}, {'symbol': 'CVC', 'name': 'Civic', 'tags': ['erc20']}, {'symbol': 'QKC', 'name': 'QuarkChain Token', 'tags': ['erc20']}, {'symbol': 'MFT', 'name': 'Mainframe Token', 'tags': ['erc20']}, {'symbol': 'TEL', 'name': 'Telcoin', 'tags': ['erc20']}, {'symbol': 'DRGN', 'name': 'Dragon', 'tags': ['erc20']}, {'symbol': 'CND', 'name': 'Cindicator', 'tags': ['erc20']}, {'symbol': 'QNT', 'name': 'Quant', 'tags': ['erc20']}, {'symbol': 'ANT', 'name': 'Aragon', 'tags': ['erc20']}, {'symbol': 'CELR', 'name': 'CelerToken', 'tags': ['erc20']}, {'symbol': 'UTK', 'name': 'UTRUST', 'tags': ['erc20']}, {'symbol': 'MTL', 'name': 'Metal', 'tags': ['erc20']}, {'symbol': 'WaBi', 'name': 'WaBi', 'tags': ['erc20']}, {'symbol': 'REN', 'name': 'Republic', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MATIC', 'name': 'Polygon', 'tags': ['erc20']}, {'symbol': 'USDT', 'name': 'Tether USD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FET', 'name': 'Fetch.ai', 'tags': ['erc20']}, {'symbol': 'DGX', 'name': 'Digix Gold Token', 'tags': ['erc20']}, {'symbol': 'USDP', 'name': 'Pax Dollar', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'SNX', 'name': 'Synthetix Network Token', 'tags': ['erc20', 'defiToken']}, {'symbol': 'USDC', 'name': 'USD Coin', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'LEO', 'name': 'UNUS SED LEO', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'WBTC', 'name': 'Wrapped BTC', 'tags': ['erc20', 'tokenizedAsset']}, {'symbol': 'WETH', 'name': 'Wrapped Ether', 'tags': ['erc20', 'tokenizedAsset']}, {'symbol': 'DAI', 'name': 'Dai', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'BUSD', 'name': 'Binance USD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'USDK', 'name': 'USDK', 'tags': ['erc20']}, {'symbol': 'sUSD', 'name': 'Synth sUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'REP', 'name': 'Augur', 'tags': ['erc20', 'defiToken']}, {'symbol': 'HUSD', 'name': 'HUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'OKB', 'name': 'OKB', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'NMR', 'name': 'Numeraire', 'tags': ['erc20', 'defiToken']}, {'symbol': 'UBT', 'name': 'UniBright', 'tags': ['erc20']}, {'symbol': 'RDN', 'name': 'Raiden Network', 'tags': ['erc20']}, {'symbol': 'COMP', 'name': 'Compound', 'tags': ['erc20', 'defiToken']}, {'symbol': 'wNXM', 'name': 'Wrapped NXM', 'tags': ['erc20']}, {'symbol': 'LDO', 'name': 'Lido', 'tags': ['erc20', 'defi']}, {'symbol': 'ROOK', 'name': 'KeeperDAO', 'tags': ['erc20', 'defi']}, {'symbol': 'MIR', 'name': 'Mirror Protocol', 'tags': ['erc20']}, {'symbol': 'HEGIC', 'name': 'Hegic', 'tags': ['erc20', 'defi']}, {'symbol': 'BADGER', 'name': 'BadgerDAO', 'tags': ['erc20']}, {'symbol': 'NFTX', 'name': 'NFTX', 'tags': ['erc20']}, {'symbol': 'PERP', 'name': 'Perpetual Protocol', 'tags': ['erc20', 'defi']}, {'symbol': 'RPL', 'name': 'Rocket Pool', 'tags': ['erc20']}, {'symbol': 'DODO', 'name': 'DODO', 'tags': ['erc20', 'defi']}, {'symbol': 'BOND', 'name': 'Barnbridge', 'tags': ['erc20', 'defi']}, {'symbol': 'DOUGH', 'name': 'PieDAO', 'tags': ['erc20']}, {'symbol': 'MLN', 'name': 'Enzyme', 'tags': ['erc20', 'defi']}, {'symbol': 'INDEX', 'name': 'Index Cooperative', 'tags': ['erc20', 'defi']}, {'symbol': 'CVP', 'name': 'PowerPool Concentrated Voting Power', 'tags': ['erc20']}, {'symbol': 'DHT', 'name': 'dHedge DAO', 'tags': ['erc20', 'defi']}, {'symbol': 'Nsure', 'name': 'Nsure Network', 'tags': ['erc20', 'defi']}, {'symbol': 'NDX', 'name': 'Indexed Finance', 'tags': ['erc20', 'defi']}, {'symbol': 'DDX', 'name': 'DerivaDAO', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'ETH', 'name': 'Ethereum', 'tags': ['top']}, {'symbol': 'BTC', 'name': 'Bitcoin', 'tags': ['top']}]",['NATIVE'],"['10m', '1h', '24h', '1w', '1month']","['JSON', 'CSV']"
